,Unnamed: 0,barcodeCount,center_x,center_y,fov,leiden,max_x,max_y,min_x,min_y,volume
2457,2457.0,450.0,1241.8423482812939,2875.7646497152746,90.0,10.0,1254.7591486163435,2884.793449949473,1228.9255479462445,2866.735849481076,1517.4603513629822
49642,49642.0,183.0,5639.67269109562,2629.5754315294325,795.0,10.0,5649.781491357833,2639.684231791645,5629.563890833409,2619.46663126722,872.0573722806923
25869,25869.0,504.0,3514.9421447478235,5322.433125920594,463.0,10.0,3523.862944979221,5330.8679261393845,3506.0213445164263,5313.998325701803,1471.616979864714
34453,34453.0,143.0,4496.175130102783,2431.596240855753,587.0,10.0,4500.775930222124,2436.359040979296,4491.574329983443,2426.833440732211,471.47033517899183
55587,55587.0,437.0,6100.2817443571985,6614.012644864619,892.0,10.0,6112.874544683844,6621.907445069402,6087.688944030553,6606.117844659835,1555.3860826104983
43623,43623.0,340.0,4963.886270392686,1189.840373430401,708.0,10.0,4970.647070568055,1198.5451736561956,4957.125470217317,1181.1355732046068,1005.1895170273372
77393,77393.0,166.0,8149.616431079805,3450.261969640851,1237.0,10.0,8156.215231250972,3458.0487698428333,8143.017630908637,3442.475169438869,531.2679921211819
40349,40349.0,239.0,4697.9037823453555,4419.555411823094,667.0,10.0,4702.666582468897,4424.750211957842,4693.140982221812,4414.360611688346,582.921610560874
52627,52627.0,342.0,5924.030169319361,1774.2078197449443,845.0,10.0,5931.978969525546,1783.290619980544,5916.081369113177,1765.1250195093453,1257.7196207681234
72041,72041.0,276.0,7558.466479688883,5867.545880138875,1150.0,10.0,7563.985279832035,5873.604680296034,7552.94767954573,5861.487079981714,567.6143593667622
42741,42741.0,258.0,4922.690633930266,3431.531416069716,697.0,10.0,4928.209434073418,3438.184216242284,4917.171833787113,3424.878615897149,727.5453036636784
68352,68352.0,169.0,7255.240387644619,6818.8165441975,1097.0,10.0,7260.489187780768,6824.551344346255,7249.991587508471,6813.0817440487435,644.3292495065866
6663,6663.0,99.0,1747.0566501766446,5746.37887602672,165.0,10.0,1752.2514503113925,5751.73567616567,1741.861850041896,5741.0220758877695,380.13718636080046
59372,59372.0,266.0,6346.383350931108,6529.958745636046,954.0,10.0,6352.442151088268,6534.82954576239,6340.3245507739475,6525.087945509702,563.9909375787864
62303,62303.0,242.0,6857.465440928935,1882.9487038962545,999.0,10.0,6862.120241049676,1889.169504057616,6852.810640808195,1876.7279037348928,663.2107587261237
49489,49489.0,208.0,5698.440493162721,2253.9966197311883,793.0,10.0,5702.93329327926,2259.5154198743403,5693.9476930461815,2248.477819588036,538.3400506480671
48148,48148.0,156.0,5418.552014429121,2164.5241139270365,773.0,10.0,5426.392814632505,2170.8529140912,5410.711214225739,2158.1953137628734,839.5407046737884
42476,42476.0,192.0,5053.555567368865,4166.177772976458,694.0,10.0,5059.830367531627,4171.6965731196115,5047.280767206103,4160.6589728333065,757.9621012416453
3617,3617.0,395.0,1307.5095368102193,5650.298480540514,111.0,10.0,1317.3483370654285,5659.381280776113,1297.6707365550099,5641.215680304915,1285.068494586931
73601,73601.0,92.0,7707.390977136791,3914.6684518828993,1175.0,10.0,7710.4257772155115,3919.4312520064423,7704.356177058071,3909.9056517593563,180.76815649791112
5302,5302.0,154.0,1591.7450691908596,2220.4042946770787,142.0,10.0,1597.0478693284094,2224.735094789416,1586.4422690533102,2216.0734945647423,557.6626340504857
66457,66457.0,122.0,7149.418738845736,1940.9652520865197,1066.0,10.0,7153.5875389538705,1946.052052218467,7145.249938737601,1935.8784519545727,406.0125469831652
4587,4587.0,763.0,1381.035975445062,2536.246194846928,126.0,10.0,1390.8207756988706,2544.2489950545128,1371.2511751912534,2528.243394639343,1420.505912413168
63867,63867.0,62.0,6634.701337626204,6430.999519689009,1021.0,10.0,6639.566737752409,6435.162919797003,6629.8359375,6426.836119581015,265.4174830493586
52164,52164.0,315.0,5848.126703336835,3215.5822258181875,838.0,10.0,5857.101503569633,3225.907026086002,5839.151903104037,3205.257425550372,1383.318162483939
17882,17882.0,190.0,2796.23123889789,5339.217738714069,335.0,10.0,2802.1280390508477,5344.682538855821,2790.3344387449324,5333.752938572316,540.9557027837619
5452,5452.0,284.0,1666.1236173808575,2704.693635314703,145.0,10.0,1673.4784175716338,2712.588435519487,1658.7688171900809,2696.79883510992,1119.7169392888036
54776,54776.0,289.0,5994.1286369375875,5693.457791872323,880.0,10.0,6001.429437126964,5701.460592079909,5986.827836748213,5685.4549916647375,1046.129984191251
54352,54352.0,217.0,5947.339666157962,4189.253277674317,873.0,10.0,5964.846466612072,4201.252077985555,5929.832865703851,4177.25447736308,1555.4144261319675
25174,25174.0,361.0,3532.716702554375,3121.890087198466,452.0,10.0,3539.909502740949,3127.0308873318136,3525.5239023678005,3116.7492870651186,912.1683540415744
29613,29613.0,81.0,4100.952290710063,2916.9796005859966,519.0,10.0,4105.3370908237985,2924.6584007851784,4096.567490596324,2909.3008003868163,477.349516363993
10534,10534.0,198.0,2051.7537947297096,5230.674507025629,225.0,10.0,2057.272594872862,5237.5433072038,2046.2349945865567,5223.805706847459,633.5273935062067
74019,74019.0,585.0,7740.998395387082,2847.773153461516,1180.0,10.0,7750.67519563809,2853.723953615874,7731.321595136075,2841.8223533071578,1291.1107385003904
17335,17335.0,261.0,2836.026031877845,3656.609935380519,326.0,10.0,2841.814832028001,3664.396735582501,2830.237231727689,3648.8231351785357,987.2786859381567
14153,14153.0,53.0,2378.9407252036035,6045.683237690479,277.0,10.0,2383.0015253089373,6048.664037767798,2374.87992509827,6042.702437613159,111.49728986426922
22909,22909.0,133.0,3452.8506926111877,3991.267544627189,416.0,10.0,3456.4794927053163,3995.814344745129,3449.22189251706,3986.72074450925,274.1556857426806
17854,17854.0,323.0,2687.1340797021985,5168.742766853422,334.0,10.0,2695.6768799237907,5174.207566995174,2678.5912794806063,5163.27796671167,919.1527576039122
8341,8341.0,96.0,2032.644260112196,1382.535012356937,195.0,10.0,2036.3810602091253,1387.405812483281,2028.9074600152674,1377.664212230593,341.4767980351725
76187,76187.0,64.0,8065.075981657952,6943.980928558856,1220.0,10.0,8072.916781861335,6949.877728711814,8057.235181454569,6938.084128405899,459.5013209580623
31368,31368.0,111.0,4080.555378824472,6511.6331562139085,542.0,10.0,4084.346178922802,6515.3699563108385,4076.764578726143,6507.89635611698,292.35502588682755
13701,13701.0,120.0,2386.542961027473,4884.151149023324,271.0,10.0,2393.4117612056434,4889.18394915387,2379.674160849303,4879.118348892778,541.9045109129844
50972,50972.0,189.0,5594.129942137748,6422.864965885878,814.0,10.0,5599.918742287904,6427.62776600942,5588.341141987592,6418.102165762335,422.0353846144001
62642,62642.0,148.0,6798.107314955443,2914.118622496724,1004.0,10.0,6804.2201151140025,2921.6894226931045,6791.994514796884,2906.5478223003447,745.1340333761486
31415,31415.0,244.0,4034.887668538839,6289.0886204987755,543.0,10.0,4042.188468728216,6295.579420667143,4027.5868683494627,6282.597820330411,1120.3760136429953
42679,42679.0,306.0,5014.131148140878,3628.056869067252,696.0,10.0,5020.351948302239,3636.27566928044,5007.910347979516,3619.8380688540637,1020.2708948497301
34296,34296.0,396.0,4438.811940748245,1789.9908834509552,584.0,10.0,4446.328740943223,1797.6156836487353,4431.295140553266,1782.366083253175,1209.2126580916722
12533,12533.0,251.0,2319.9761371165514,1612.1754377149045,255.0,10.0,2325.3869372569025,1620.4482379294932,2314.5653369762003,1603.902637500316,703.7810105108321
31995,31995.0,378.0,4110.123710725457,4821.891076158732,550.0,10.0,4117.2085109092295,4828.867876339704,4103.0389105416825,4814.9142759777615,911.0153675817596
80827,80827.0,76.0,8664.769691471009,2935.8309659175566,1293.0,10.0,8668.506491567941,2942.267766084522,8661.032891374081,2929.3941657505934,274.5965849655532
14820,14820.0,491.0,2548.8603837378328,4704.098579142243,287.0,10.0,2558.429183986038,4710.427379306407,2539.2915834896257,4697.76977897808,1288.5370767668742
79343,79343.0,315.0,8286.914102599025,5728.0909829325965,1267.0,10.0,8294.700902801007,5734.959783110768,8279.127302397044,5721.222182754427,996.9644720406372
60867,60867.0,571.0,6599.073206115514,3759.758629471064,977.0,10.0,6607.454006332904,3768.8414297066633,6590.692405898124,3750.675829235464,1523.210936941311
68302,68302.0,55.0,7239.596238929777,7058.3571843095115,1095.0,10.0,7243.117039021105,7061.013984378426,7236.075438838452,7055.700384240598,197.0914004647304
25475,25475.0,303.0,3519.9034996815026,3945.4678753837934,457.0,10.0,3526.988299865276,3952.822675574571,3512.818699497729,3938.1130751930177,1129.5754109202426
3655,3655.0,146.0,1427.4575597252694,5403.020787928253,112.0,10.0,1431.7289598360658,5409.457588095218,1423.1861596144736,5396.583987761289,598.9442732320996
70703,70703.0,476.0,7669.610523533076,2576.5646980181336,1133.0,10.0,7676.695323716849,2583.379498194903,7662.525723349303,2569.749897841364,1131.118558200298
47088,47088.0,206.0,5342.743834313005,4584.390418358147,760.0,10.0,5348.42463446036,4590.989218529314,5337.0630341656515,4577.791618186981,714.4442981840227
30160,30160.0,256.0,3924.235080149025,4712.001332551241,528.0,10.0,3934.235880408436,4717.844132702798,3914.234279889613,4706.158532399684,704.7952536834492
12877,12877.0,173.0,2457.0885415524244,2338.574686657637,259.0,10.0,2461.095341656357,2343.8234867937867,2453.0817414484923,2333.3258865214884,419.39698767752503
51144,51144.0,92.0,5665.149696752429,6865.641154080628,820.0,10.0,5672.180496934801,6873.21195427701,5658.118896570058,6858.070353884251,644.5845161598297
65,65.0,221.0,623.9440794624387,3816.977040808648,26.0,10.0,630.7048796378076,3823.3058409728114,617.18327928707,3810.6482406444848,971.8717075388718
169,169.0,51.0,635.8111221492289,3234.283578462899,29.0,10.0,643.0579223372043,3241.4223786480725,628.5643219612539,3227.1447782777254,875.5789673433862
56393,56393.0,98.0,6165.863600064069,4142.125025626272,905.0,10.0,6169.924400169401,4146.401825737208,6161.802799958737,4137.848225515337,323.240716289119
79314,79314.0,269.0,8454.84711464867,5628.821833219378,1266.0,10.0,8462.579914849252,5635.906633403152,8447.114314448088,5621.737033035605,1120.2377952358256
6905,6905.0,116.0,1707.6701389178634,5078.529203806073,169.0,10.0,1713.296939063817,5084.642003964633,1702.0433387719095,5072.416403647512,521.2034175990507
6314,6314.0,170.0,1466.8397718034687,5155.906177278608,157.0,10.0,1477.4885720796883,5163.63897747919,1456.1909715272486,5148.1733770780265,1500.3454133550913
17738,17738.0,162.0,2637.323245869949,5075.3098634034395,333.0,10.0,2643.754646036774,5080.9366635493925,2630.891845703125,5069.683063257486,612.0282201108704
76569,76569.0,734.0,8130.356615357101,5554.287925120443,1227.0,10.0,8139.547415595502,5562.560725335032,8121.1658151187,5546.0151249058545,1421.8723500840574
14506,14506.0,281.0,2503.587916225195,5451.92440577969,283.0,10.0,2508.890716362745,5457.173205915839,2498.285116087645,5446.6756056435415,654.9438982972545
68091,68091.0,138.0,7198.893539715558,6535.701053906232,1089.0,10.0,7204.790339868516,6541.381854053587,7192.996739562602,6530.020253758878,371.28018582131585
50943,50943.0,59.0,5459.669938649982,6432.800966143608,814.0,10.0,5463.406738746911,6434.971766199917,5455.933138553053,6430.6301660873,104.02579763666229
79446,79446.0,57.0,8242.3675719928,6240.004403758794,1269.0,10.0,8246.908972110601,6246.54920392856,8237.826171875,6233.459603589028,535.3340627321218
40150,40150.0,261.0,4831.946922190487,3781.460049584508,664.0,10.0,4839.625722389668,3789.678849797696,4824.2681219913065,3773.24124937132,1170.192551987383
81575,81575.0,391.0,8754.813876923174,4270.687040068209,1310.0,10.0,8761.682677101344,4276.529840219766,8747.945076745002,4264.844239916652,908.3332306426157
44269,44269.0,124.0,5186.042083434761,1309.8899282291534,720.0,10.0,5192.964883614332,1316.5967284031212,5179.11928325519,1303.1831280551849,784.5910146231028
23888,23888.0,138.0,3337.8480180613697,1199.9253158941865,430.0,10.0,3342.664818186313,1204.904116023332,3333.0312179364264,1194.946515765041,546.1572638536092
52653,52653.0,105.0,5905.508168838918,1954.567824423313,845.0,10.0,5911.782969001681,1959.978624563664,5899.233368676156,1949.157024282962,532.7500783580696
38278,38278.0,195.0,4553.281262625009,1699.0355101637542,636.0,10.0,4560.906062822789,1708.4963104091587,4545.656462427229,1689.57470991835,1218.3763635270684
55678,55678.0,176.0,6137.149831198156,6561.109965279698,893.0,10.0,6142.4526313357055,6565.872765403241,6131.847031060605,6556.347165156156,439.5313855220597
15673,15673.0,665.0,2690.292864281684,1851.8349073417482,301.0,10.0,2697.053664457053,1859.56770754233,2683.532064106316,1844.102107141167,1323.9472330038866
19134,19134.0,286.0,3011.1761382631958,3061.483453087509,356.0,10.0,3019.1249384693797,3066.5702532194555,3003.227338057012,3056.3966529555623,864.0561011456012
21892,21892.0,215.0,3141.697266701609,5347.058449655771,397.0,10.0,3152.2380669750282,5356.573249902576,3131.1564664281905,5337.543649408966,1108.5921071116677
50575,50575.0,165.0,5490.746973916888,5222.811801977456,808.0,10.0,5498.209774110466,5226.3866020701835,5483.28417372331,5219.237001884729,439.8571610589602
79099,79099.0,402.0,8424.073769744486,4869.441547945142,1263.0,10.0,8430.942569922656,4877.768348161131,8417.204969566315,4861.114747729152,1069.7478358165008
50065,50065.0,244.0,5615.5561560206115,3800.555608265102,801.0,10.0,5621.344956170768,3807.370408441872,5609.767355870456,3793.7408080883333,580.3899392295361
34871,34871.0,89.0,4318.345278441906,3514.7606451436877,592.0,10.0,4322.028078537434,3518.0114452280104,4314.6624783463785,3511.509845059365,228.21118735916625
69494,69494.0,215.0,7484.323344711214,3286.0490315184,1114.0,10.0,7491.840144906193,3295.671831768006,7476.8065445162365,3276.426231268793,992.0047057033336
48708,48708.0,83.0,5463.696132045239,804.2867853008211,779.0,10.0,5469.8089322038,807.0515853725374,5457.583331886679,801.5219852291048,343.6165589461792
45763,45763.0,83.0,5178.62264019251,5102.061655834317,739.0,10.0,5182.413440290839,5104.880455907434,5174.831840094179,5099.2428557612,158.61419526860547
34689,34689.0,293.0,4443.307715035975,3035.7721197269857,590.0,10.0,4449.150515187532,3043.72091993317,4437.464914884417,3027.823319520801,1058.823332849758
31759,31759.0,114.0,4062.0258308835328,5410.653032824397,547.0,10.0,4065.4386309720576,5414.551832925528,4058.613030795008,5406.754232723266,218.78959087039158
54885,54885.0,229.0,6018.340879987924,6107.690491411835,882.0,10.0,6028.989680264145,6118.339291688056,6007.692079711705,6097.041691135615,1621.7093979712267
5948,5948.0,403.0,1544.7412653118372,3950.4705015085638,151.0,10.0,1552.2040655054154,3959.4993017427614,1537.2784651182592,3941.441701274365,1306.1992896831564
33071,33071.0,326.0,4140.601180315018,1575.8831175640225,566.0,10.0,4147.307980488986,1582.2659177295866,4133.89438014105,1569.500317398459,1002.9918443533253
59785,59785.0,757.0,6468.053950604051,6982.626379374416,961.0,10.0,6475.786750804633,6990.791179586203,6460.321150403471,6974.461579162628,1275.1421384719695
8811,8811.0,490.0,1895.2800882197919,2472.606981344521,200.0,10.0,1903.6608884371815,2482.121781591326,1886.8992880024014,2463.092181097716,1712.4266875574688
12940,12940.0,69.0,2484.0345422513783,2375.8346876241267,259.0,10.0,2488.7433423735197,2381.083487760276,2479.3257421292365,2370.5858874879777,561.5852374539833
28109,28109.0,235.0,3770.0576127134254,1420.3674372918906,497.0,10.0,3774.9824128411715,1429.396237526089,3765.1328125856817,1411.3386370576916,852.1255781266688
65722,65722.0,742.0,7039.293971788138,2177.8609874658287,1053.0,10.0,7047.998772013933,2186.4577876888216,7030.589171562344,2169.264187242836,1666.8706003941038
28565,28565.0,52.0,3775.170135792345,557.623448997736,501.0,10.0,3779.1229358948767,560.6582490764558,3771.2173356898134,554.5886489190161,200.13710430273568
3972,3972.0,520.0,1289.0696986243127,4255.694664452225,118.0,10.0,1298.1524988599122,4266.991464745253,1279.9868983887136,4244.397864159197,1592.9604941597863
35072,35072.0,91.0,4480.071129089221,4104.412668205798,595.0,10.0,4483.262529172003,4108.095468301326,4476.879729006439,4100.729868110269,146.4390781569832
36788,36788.0,279.0,4607.19589933008,5930.114910639823,615.0,10.0,4613.686699498445,5935.201710771768,4600.705099161714,5925.028110507876,589.1921772861795
46270,46270.0,302.0,5185.615762282163,6484.698217689992,746.0,10.0,5192.052562449127,6492.485017891972,5179.1789621151975,6476.911417488009,1077.2413730052513
68916,68916.0,205.0,7446.245895460248,4912.089627634734,1106.0,10.0,7456.516695726663,4918.6344278045,7435.975095193833,4905.544827464968,679.3949094857268
1500,1500.0,161.0,980.4293780513108,3868.0318603292094,69.0,10.0,986.002178195864,3873.442660469562,974.8565779067577,3862.6210601888597,675.2760009520459
30642,30642.0,110.0,4013.465686645359,5757.414246343076,534.0,10.0,4018.3904867731044,5762.501046475023,4008.540886517614,5752.327446211129,405.8799272962854
45673,45673.0,338.0,5213.501402698457,4867.159490901977,738.0,10.0,5218.804202836007,4873.596291068941,5208.1986025609085,4860.722690735012,767.1265065170771
44552,44552.0,141.0,5196.739642798901,2089.4274607375264,724.0,10.0,5200.206442888826,2096.026260908693,5193.272842708975,2082.82866056636,535.5546873035671
27107,27107.0,576.0,3687.945192605257,4869.721159659326,480.0,10.0,3698.107992868872,4877.291959855706,3677.7823923416445,4862.150359462947,1233.6171299177302
59532,59532.0,104.0,6252.924415078014,7007.1976223140955,956.0,10.0,6257.093215186149,7010.880422409624,6248.755614969879,7003.514822218567,330.44207026271164
3480,3480.0,118.0,1403.2062299586833,6034.019394107163,109.0,10.0,1408.5630300976334,6039.646194253117,1397.849429819733,6028.392593961208,634.6765308458215
51970,51970.0,347.0,5780.765733197331,3843.5418436191976,835.0,10.0,5788.336533393711,3852.246643844992,5773.194933000952,3834.837043393403,1105.7360599235021
151,151.0,67.0,621.4924976155163,3345.535486288369,28.0,10.0,625.1752977110444,3349.110286381096,617.8096975199877,3341.9606861956413,111.48574250367015
31405,31405.0,497.0,4118.047670695931,6238.706619191916,543.0,10.0,4127.6164709441355,6245.575419370085,4108.478870447725,6231.8378190137455,1305.6971544571056
17144,17144.0,90.0,2801.152706287801,2724.305287577212,322.0,10.0,2809.47950650379,2732.4160877875984,2792.825906071812,2716.194487366825,1405.618565240841
8430,8430.0,100.0,1913.525597967208,1516.544653210789,196.0,10.0,1920.0163981355731,1522.6574533693495,1907.0347977988424,1510.4318530522287,431.82807128242587
68137,68137.0,842.0,7075.511993665248,6712.2863267064085,1090.0,10.0,7082.272793840616,6720.7211269252,7068.751193489879,6703.851526487619,1073.135061592224
43975,43975.0,503.0,5330.5614813417205,574.8429306820035,717.0,10.0,5338.672281552106,585.9777309708297,5322.450681131333,563.7081303931773,1512.0537371624937
42161,42161.0,98.0,4927.638173945248,4896.92106988281,690.0,10.0,4932.940974082798,4901.359869997948,4922.335373807698,4892.482269767672,220.5185456800864
9916,9916.0,149.0,1841.5901238396766,5618.194799721242,216.0,10.0,1845.2729239352047,5624.361599881202,1837.907323744148,5612.027999561279,396.38467264368944
47026,47026.0,115.0,5424.728887338191,4951.651071101427,759.0,10.0,5432.461687538773,4962.245871376245,5416.99608713761,4941.056270826608,1306.6706319476093
28644,28644.0,145.0,4089.3778182938695,485.7623939327896,507.0,10.0,4097.488618504256,492.84719411656266,4081.2670180834834,478.67759374901647,1156.7764435313811
70200,70200.0,279.0,7429.984092362225,1728.194392312318,1122.0,10.0,7435.070892494173,1733.2271924428644,7424.897292230278,1723.1615921817718,485.0122398815207
65721,65721.0,165.0,6945.171969346702,2109.226985685528,1053.0,10.0,6949.718769464643,2113.6657858006656,6940.625169228762,2104.788185570389,325.23700999268294
6561,6561.0,126.0,1682.8495286293328,6164.811704531312,163.0,10.0,1689.2863287962973,6169.7905046604565,1676.4127284623682,6159.832904402167,591.3791773996369
45256,45256.0,105.0,5109.2155008502305,3679.54056954384,732.0,10.0,5114.788300994784,3685.383369695395,5103.642700705677,3673.6977693922813,613.7373169595345
56015,56015.0,83.0,6140.061545412988,5311.3642609640965,899.0,10.0,6144.0143455155185,5316.019061084837,6136.1087453104565,5306.709460843354,232.84307863945995
6867,6867.0,457.0,1677.2141381278634,5023.1792023703465,169.0,10.0,1684.3529383130372,5029.994002547115,1670.0753379426894,5016.364402193576,809.3933455098012
82489,82489.0,905.0,9047.881707794964,4929.860826570541,1327.0,10.0,9055.776507999748,4937.917626779527,9039.986907590179,4921.804026361555,1524.1767161914154
6337,6337.0,353.0,1464.3050570115447,5340.60327840969,158.0,10.0,1469.3918571434915,5349.632078643888,1459.2182568795981,5331.574478175491,1064.4045571393024
27780,27780.0,74.0,3786.3947505429383,2576.724554102868,491.0,10.0,3790.9415506608784,2581.109354216605,3781.847950424999,2572.3397539891307,510.29746039327017
46203,46203.0,202.0,5195.9155358709395,6208.123118072748,745.0,10.0,5200.300335984677,6215.801918271929,5191.530735757202,6200.444317873567,794.0930927160533
10863,10863.0,362.0,2190.960417997092,4400.949412643909,229.0,10.0,2199.2332182116807,4406.684212792665,2182.687617782504,4395.214612495154,1004.5944780364675
22440,22440.0,55.0,3251.899473335594,5360.39656317234,409.0,10.0,3256.068273443729,5362.67536323145,3247.730673227459,5358.117763113231,120.69126338123522
62310,62310.0,574.0,6844.559440594167,1850.1167030446231,999.0,10.0,6854.344240847975,1856.2295032031839,6834.774640340358,1844.0039028860626,1426.3863183182325
9006,9006.0,289.0,1890.0874790661042,2939.3734660595646,203.0,10.0,1908.0802795328198,2946.6202662475407,1872.094678599388,2932.1266658715904,1484.4656930112822
51950,51950.0,167.0,5768.1297328695655,3913.525845434517,835.0,10.0,5772.676532987505,3918.018645551056,5763.582932751626,3909.033045317977,458.46905690451035
38847,38847.0,137.0,4815.975896276534,422.0456338115037,647.0,10.0,4821.6026964224875,428.0504339672625,4810.34909613058,416.0408336557448,560.5249797989793
58578,58578.0,77.0,6443.38488317281,3898.9630674198274,941.0,10.0,6446.959683265537,3903.617867540568,6439.810083080083,3894.3082672990863,214.81100026398968
67383,67383.0,215.0,7149.2629590034485,4415.9084258619705,1078.0,10.0,7155.861759174615,4423.041826047003,7142.664158832282,4408.775025676936,921.7345549778508
67426,67426.0,456.0,7105.607387676835,4447.599825367332,1079.0,10.0,7115.87818794325,4457.438625622541,7095.33658741042,4437.761025112122,1879.7080517557074
47197,47197.0,149.0,5383.045057896526,4524.4798868745565,761.0,10.0,5387.105858001858,4530.10668702051,5378.98425779119,4518.853086728603,318.3243400340666
41389,41389.0,255.0,4705.955420613289,6883.124272279441,679.0,10.0,4711.150220748037,6891.019072484225,4700.760620478542,6875.229472074659,931.9913230699533
36885,36885.0,112.0,4450.434606086463,5585.844297554345,616.0,10.0,4455.683406222613,5593.793097760528,4445.185805950314,5577.8954973481605,657.7135152409372
24594,24594.0,54.0,3734.731920139864,1494.4715740941465,444.0,10.0,3736.5733201876283,1500.368374247104,3732.8905200921004,1488.574773941189,195.3141566925304
57474,57474.0,149.0,6269.108233645557,832.6940556243062,921.0,10.0,6274.303033780307,838.8608557842673,6263.91343351081,826.5272554643452,633.9821145697971
76866,76866.0,99.0,8251.624657090753,4688.2953180857,1231.0,10.0,8259.897457305342,4694.300118241459,8243.351856876165,4682.2905179299405,568.08290227107
6050,6050.0,110.0,1488.5478012152014,4434.575277086347,153.0,10.0,1496.6046014241876,4446.520077396184,1480.4910010062158,4422.630476776511,910.925088217076
5940,5940.0,224.0,1637.6212677210572,4107.497105581686,151.0,10.0,1646.0560679398475,4113.388505734503,1629.1864675022662,4101.605705428869,1030.6222288267384
992,992.0,174.0,989.4765600152314,5652.39925032109,60.0,10.0,998.6133602522315,5660.510050531477,980.3397597782314,5644.288450110705,1130.2210133537355
67579,67579.0,306.0,7181.953358642758,4878.58363468945,1081.0,10.0,7192.548158917576,4885.506434869021,7171.358558367938,4871.660834509879,1314.6673541224632
11810,11810.0,157.0,2303.2543588355184,1696.88844316639,242.0,10.0,2310.825159031898,1704.5078433640301,2295.683558639139,1689.26904296875,1143.5978432877
66270,66270.0,595.0,7274.22450748086,1467.0288195945325,1064.0,10.0,7280.6073076464245,1475.9496198259296,7267.841707315295,1458.108019363135,1403.8322235481687
26213,26213.0,733.0,3555.009988043457,6098.912437714636,467.0,10.0,3566.738788347692,6106.267237905413,3543.2811877392232,6091.55763752386,1690.5986768250727
47239,47239.0,330.0,5416.267886765301,4296.043272890151,762.0,10.0,5421.894686911255,4305.234073128551,5410.641086619347,4286.85247265175,966.3949343747477
78162,78162.0,355.0,8375.897728253156,2856.6734229661524,1253.0,10.0,8381.362528394908,2862.786223124713,8370.432928111404,2850.560622807592,613.5133681479166
73607,73607.0,113.0,7846.062980733812,3863.530450556427,1175.0,10.0,7852.985780913383,3868.0232506729662,7839.140180554241,3859.037650439888,652.548695772996
46426,46426.0,264.0,5369.049379181117,6810.078113775699,749.0,10.0,5376.8901793845,6819.862914029509,5361.208578977734,6800.293313521892,1806.2472428247013
45811,45811.0,199.0,5203.305101886393,5239.505318246782,740.0,10.0,5208.1759020127365,5244.808118384332,5198.434301760049,5234.202518109232,524.8383867476261
56397,56397.0,261.0,6113.807598713785,4109.779024787246,905.0,10.0,6120.136398877949,4115.837824944407,6107.478798549621,4103.720224630088,644.4777905542924
70879,70879.0,450.0,7619.647471688688,2881.1905665583913,1135.0,10.0,7629.7022719495,2888.167366739363,7609.592671427876,2874.213766377419,1285.4175398050374
29224,29224.0,66.0,4086.3107292205095,1751.1605847589674,514.0,10.0,4092.8015293888734,1757.8133849315345,4079.8199290521443,1744.5077845863998,652.5597182535678
67411,67411.0,68.0,7149.100958999245,4364.12782451883,1078.0,10.0,7153.809759121388,4369.48462465778,7144.3921588771045,4358.771024379879,524.4534747276575
34415,34415.0,379.0,4491.397004857659,2211.8842599205677,586.0,10.0,4499.291805062443,2219.7250601239507,4483.502204652876,2204.0434597171843,1250.4500323909895
409,409.0,992.0,686.4382772706449,3369.15079151094,45.0,10.0,694.819077488035,3378.7735917605464,678.0574770532547,3359.527991261333,1740.8629378326864
38845,38845.0,145.0,4812.3038961812845,412.8656335733831,647.0,10.0,4818.578696344048,417.5744336955249,4806.029096018523,408.1568334512412,553.5878154390923
62558,62558.0,116.0,6765.200142115354,2760.491836640984,1003.0,10.0,6776.442942406982,2770.8166369087994,6753.957341823727,2750.167036373168,1040.7501388721544
43401,43401.0,160.0,5113.067727752029,1904.2085002958768,705.0,10.0,5119.234527911991,1911.2393004782496,5106.900927592069,1897.177700113505,997.5698336720419
74210,74210.0,126.0,7855.155550453812,2514.433379884809,1182.0,10.0,7859.540350567549,2518.710179995745,7850.770750340074,2510.156579773873,364.33707282112056
26965,26965.0,339.0,3812.297518327832,5327.339645460248,478.0,10.0,3819.0043185018,5336.962445709854,3805.590718153864,5317.7168452106425,1011.5799313588592
16599,16599.0,124.0,2828.5438781417897,1640.2435593493285,316.0,10.0,2833.684678275138,1644.412359457463,2823.403078008443,1636.0747592411935,426.6683256547484
68315,68315.0,76.0,7291.194693274796,6946.372006941587,1096.0,10.0,7297.469493437558,6952.3768070973465,7284.919893112034,6940.367206785828,462.18975645753335
10685,10685.0,391.0,2166.9940914288163,4802.26944385469,227.0,10.0,2175.104891639203,4808.544244017452,2158.8832912184303,4795.994643691927,745.6776341243493
4506,4506.0,113.0,1397.5935023613274,2744.879521202296,125.0,10.0,1404.4623025394974,2751.31632136926,1390.7247021831574,2738.4427210353315,468.3702187781642
44517,44517.0,104.0,5190.205642629416,2089.9134607501333,724.0,10.0,5194.37444273755,2096.026260908693,5186.03684252128,2083.8006605915725,545.0742613974254
61535,61535.0,251.0,6545.543961387128,1708.243546474725,987.0,10.0,6551.008761528879,1714.3563466332853,6540.079161245376,1702.130746316165,658.3066296717064
17285,17285.0,372.0,2827.936771780253,3406.929168496281,325.0,10.0,2837.9915720410645,3413.5819686688483,2817.8819715194404,3400.2763683237126,1507.7007321366711
