x,y
2430.289127617291,585.9275575651565
2436.1749692205444,573.9526575928701
2437.0686367140197,587.7903460274334
2393.829561758159,530.5825193314889
2420.809832880877,513.3555130011132
2392.586397385091,551.4780303820222
2414.806047933366,531.8458186727793
2397.714987330141,522.9302425726668
2405.6936320163736,455.155483824122
2392.633098491409,454.4797686187968
2400.244430599323,444.8204646491316
2378.7564546929866,504.0926758356371
2385.55445564536,497.98904287699435
2406.323866954037,483.30433247522063
2373.4510747834997,439.29764686151674
2393.4655561339378,427.28284916635437
2363.4603255937914,408.23454873403585
2388.9770963885007,403.35123964792314
2372.138925475162,430.600790714255
2381.446747151114,408.33202749869423
2361.4369955392162,369.74088056985653
2358.843724804091,353.8191031928869
2347.5663889019934,352.6131736125712
2375.412672137564,364.0614855937906
2344.293560352498,354.24225939109175
2358.0779959541505,350.77612697224953
2352.3509483244416,373.94032967182585
2336.8305015183723,359.24736604928853
2341.7417015748642,385.63847683460307
2348.02035648488,322.76278017443065
2341.808414886463,347.032916200597
2318.6030992811675,277.788186015242
2315.4752306698197,275.4374606947138
2314.2358652322196,265.4613889334798
2220.8043913004376,134.50178496258678
2210.5896639587427,120.56595217091149
2229.5345931562892,156.25369665904412
2241.2830113358673,194.40891787908342
2259.3129182707216,200.17936461055712
2239.4533872133957,175.64996050314818
2276.6148947435013,212.96229276307554
2249.4724029253416,235.58098918139694
2245.9857865622657,222.07216543959635
2284.0468598563266,246.4237854278223
2250.8262413117286,229.2413948772447
2272.0265803124703,220.66486186810604
2303.184649089666,283.0830087765443
2268.2991650431204,288.4513688911976
2285.7916773493557,259.47545294371497
2272.879508318263,304.5587212458448
2284.388135055454,278.2801659777186
2272.3452157444726,291.55388338586636
2322.3261820568136,319.21316372085255
2312.6748890436897,316.5224888780599
2310.8998995095994,379.5924810432537
2321.726635113676,358.66996501761196
2324.456004762861,405.4804095391718
2330.560926913757,370.4839849061435
2315.8689433081145,373.13522158678796
2319.412626844305,447.97514062673457
2352.994403917909,441.52394264041527
2340.911172374889,472.05582191842814
2352.4385431205724,496.34934708317206
2355.0248255182414,468.63867609044837
2373.295484082051,526.6823386342667
2355.018166504467,545.0643666495731
2379.8574849596503,549.516123677201
2345.02820541548,511.80134171027015
2362.3087543894926,524.1754900161708
2381.174444271262,614.3319113729376
2386.142388346156,577.0359908588754
2350.9613300230785,583.5421865581586
2387.1638141857725,605.2896981902921
2364.90074797264,576.9610821486627
2384.4363503494023,565.6313910277045
2387.521502934671,642.606125465686
2393.331204729356,658.427408298937
2361.792700825214,624.3303647249072
2391.1172829493757,635.1321853370125
2358.0593872631375,625.1874400852936
2391.8211524604303,679.2938040745482
2393.1287999369656,669.3770078871067
2386.116385074439,722.8918133325009
2368.482342353493,684.6933878598518
2414.67821712861,668.5497719121067
2378.43775761895,682.6522898779136
2385.538904679692,682.3367686764053
2410.59405338509,679.0760127191596
2384.935384906413,680.9500789984988
2414.5425932669837,666.7357189592324
2408.0843150643577,698.1291407217308
2399.0248093910377,675.7895702323158
2413.0589193671144,764.5704469127672
2420.1947439308897,719.6819801515047
2409.6399064555826,719.8114009748559
2388.197002675613,721.0849157134701
2430.9177977320305,725.4866702056157
2424.2490179409765,757.5130750402853
2438.4987530691633,795.6574136020258
2409.3029054351086,788.7517273049068
2417.6677793430695,772.5024064822276
2408.250445039476,815.9485703034414
2425.575438971895,780.6492700081392
2420.5286869092306,814.6039148066671
2420.015665633168,834.6680381236255
2431.1806932266095,860.9577877345841
2444.5294133665952,847.5990877870283
2424.478046199414,869.0374238954474
2444.064332223421,896.7521162526275
2470.9074226477082,870.3642828752278
2470.348820083733,904.9519184917788
2478.8052799648217,902.7555793346164
2430.3042665272105,906.1664101142179
2489.679694502701,953.0721197431442
2480.655102993556,954.0954077219993
2459.585933569143,969.9042689869892
2484.4695089394886,935.0025351834602
2449.029762906588,969.7797119663874
2487.627915959632,971.3717175644497
2457.412654012931,995.0306913860145
2469.004585320612,983.3164205426755
2505.390048441998,991.61534465906
2505.0442874596624,980.8423358689432
2475.726896905154,1042.2415855292597
2504.5258953640937,1044.569952076151
2515.018827625403,1091.1523808794063
2504.612656073476,1112.8142208373506
2474.373420883374,1179.0694528775775
2494.4877363196933,1122.601845956069
2456.101449775711,1138.3929146935916
2477.8113209705666,1082.9299966949368
2470.933264319742,1123.4734624258808
2482.8429677448325,1128.1671648106358
2449.9027759401715,1098.344369535458
2442.1413626402045,1098.9964290290382
2425.7897756606167,1082.7616201456317
2450.630050895137,1088.4401203091875
2430.2804387754486,1091.9681281937324
2443.1409361193823,1089.7870499594205
2460.4528174097513,1029.6730169628313
2440.268461129196,1037.2655596585205
2446.757798196782,988.5494684651052
2436.184410771934,1031.8851938627558
2454.2111216303333,1020.074094660275
2407.36710123303,955.342006657939
2409.5915077850373,963.4008253902634
2447.3329855517195,967.0803325370784
2402.1820623786116,963.7357836079726
2392.3883973790585,965.5179356789622
2420.3200163243864,991.3952364585654
2423.4013439784903,938.139562470596
2398.243673784447,951.6370076992429
2412.1367409627833,985.5772145319775
2427.672275068774,942.5649621270917
2416.126361936914,887.3082221873832
2432.763768805177,928.6095896606287
2402.1719380188865,902.2587062095693
2408.1251961018233,919.5773759716029
2427.1065241234805,908.1477942373228
2389.4217424746994,933.2862911867923
2421.6213743043904,920.2096843293109
2381.19216249557,924.1305237316158
2387.8767793711277,887.0529096740307
2421.0872726671014,860.0052569279671
2389.414568987247,859.0941688158234
2375.892280622083,887.6942410599751
2381.212243600013,803.1925367430418
2390.514105573295,800.6778768304323
2359.535805814902,817.9450590756303
2376.3899201114086,795.2994992503301
2347.3920894593093,800.0050756366909
2366.8560964614976,809.2426386768275
2387.4057961816475,830.254026326042
2377.7752343212896,835.9517328603581
2357.0839858931836,811.7364656691938
2390.3889626107743,785.9767451915176
2383.016458313447,796.221441546534
2347.9573723323692,749.6782171934422
2353.3878977234504,773.9502900158375
2368.853416529235,744.7561126048449
2344.915670883664,770.2706567926002
2346.074410172603,780.0319568504319
2346.1221115634994,716.8116148860895
2347.789831911744,707.3383958028744
2352.634254275285,687.062712376505
2337.890382757364,705.1575415395365
2320.7807010991146,713.8451453892777
2356.3999528936897,710.3922804285444
2337.6701485699004,687.7470977611273
2342.2199224528326,688.6305974037837
2355.048513665802,688.9881644052041
2360.623163347807,687.4484253026894
2304.579161403629,643.672707828227
2345.750395681185,678.4908732896379
2315.688646184847,582.0329930911121
2330.8223757388937,579.4561950125604
2333.1294121469327,588.3726183786773
2297.353707764829,603.7995036861255
2330.885596760594,615.7840566561433
2299.6824077960227,584.2031706662448
2301.2833797045787,616.065546887207
2308.3670675253625,521.6920515308199
2318.7467425855702,562.6904535145114
2320.765854007443,532.6841489358482
2291.9333151222027,572.5341644017118
2287.633988323878,488.8245334396353
2310.2117904393353,471.8810636498838
2291.3353971048227,428.73125740142143
2279.952657757298,441.1297643154
2267.815188113561,440.8302495352709
2286.219092104218,460.40273385584726
2265.928575260924,465.0050355091827
2286.4054590555406,453.8664089604506
2254.5592220068434,447.05276325287485
2266.2078726699847,450.060543244466
2294.661227405769,423.3599688548647
2287.8951485042758,404.9137043533513
2254.35137495951,411.2934280972067
2249.097261021127,391.9054911909088
2272.739593322927,375.65410362264964
2242.4774988043496,404.80807413540794
2269.6989116917684,412.10791182118174
2251.0768634967867,376.3064888546819
2255.724101724058,420.82470327463847
2282.1817225577684,413.4390977502772
2270.00540986504,393.72838193031026
2271.167278319298,408.78592800220866
2248.297850546176,343.26231568902324
2224.4551485790425,347.45424437859015
2223.1317745091496,298.78580154671374
2225.0254066826524,299.44885959402535
2246.0677834841504,303.86435022701596
2213.405968236942,288.95022381955255
2210.7260354229447,248.8120760730038
2225.0808961707494,229.98324002067585
2217.909231646877,231.48750082927188
2222.3512300363714,257.2738684888053
2194.791678066924,166.7704222117419
2198.0793217400937,219.6650742945221
2193.713980813795,169.31455704202165
2192.1687570610466,212.56862485468343
2181.057143233276,196.9766612039574
2213.1324701052486,154.93626088152502
2191.2856270452253,116.85863747236002
2176.2029198442096,153.17828075152028
2219.6206750404194,158.48924185193943
2210.7265076090757,143.1022039193217
2190.6734265452537,146.7191193551646
2207.1053502401305,158.27532128746867
2172.8621377957725,134.02839130094424
2138.5488297078787,98.53481472328716
2111.9385045526456,101.8969396007432
2159.783469337746,160.81387067282026
2156.5273877638433,155.44971870631622
2143.05677883169,136.4489497955313
2150.529413205018,139.01262340948944
2138.3928398891385,211.27439757056578
2147.4811690032266,197.5871702874786
2129.6350882930683,193.15216023544204
2180.8129629740947,205.39812905897145
2136.776250335869,188.7093466347442
2164.1817676399323,187.21400988844658
2194.233770062331,276.52148595674555
2155.9020065002974,280.5043720001402
2181.3413461514133,240.76400298419455
2157.743831413536,287.80035181332426
2170.8285988463126,297.6100735823029
2153.062599519704,306.60308082600943
2200.7899319946996,296.5454173195387
2183.9280578231105,320.5849875731194
2209.07045934845,316.19023089443573
2165.502289475883,292.6693598788759
2204.1356417206616,377.9649543075056
2182.084488491708,338.8275060787555
2185.586744311675,393.25618014701695
2196.6948830234314,436.0704931714363
2204.0034257448447,415.72978962233907
2232.309883746251,404.65149332128493
2214.36619819501,388.933653899676
2236.232855025039,466.1201468796893
2223.655361075395,478.86896308292586
2227.0207478690572,483.1222999316157
2265.0106140475586,535.0483472959776
2252.1996480595994,523.6869623962477
2253.6700726154654,488.1172538978432
2228.7603254204664,547.3567120087941
2267.1082083899164,591.3423383625984
2257.21894120191,588.4116750735129
2244.827319583562,635.5675281670698
2243.3442878963106,636.0957557025554
2284.137810637013,599.7416205160691
2255.564975084798,613.8641987931067
2301.757657990533,677.3331400587878
2260.258766881011,647.4634365571059
2261.708253947616,675.7957663298174
2311.1309760164577,689.8873476309458
2289.338650013886,733.4807106874277
2272.57613473467,698.8181466746139
2274.4021327779847,707.0421662751298
2290.5113455838796,763.8863819605621
2308.718910561495,758.5891200018754
2301.3978240683273,774.1901182996169
2316.448683204938,826.8953630289175
2333.6960667677567,812.5841436470962
2317.356325230551,823.5502798820918
2335.9395948401416,790.2619983992455
2330.3074788787653,817.7501613724602
2341.3771127463733,813.333329056398
2348.070496716186,887.5480955258233
2350.607903107708,898.8331951759292
2371.993824831981,883.5709385396567
2330.619551284503,869.868984551438
2359.343826183221,923.9986654731194
2369.1676559851985,902.6345760506174
2360.231227600209,931.9425129666658
2385.4161422320412,941.3912832931045
2345.02945827145,913.2016636140268
2380.944135778546,929.9943493153916
2332.454164568245,950.1313878027631
2337.1670415903764,954.9304419087462
2330.9456765682835,932.2319356243547
2351.109188492302,1001.6284864165214
2368.558384099616,970.4062724499717
2388.0169761642474,986.1846932007178
2340.2035705482326,969.13921290248
2360.2676462928557,958.216577536724
2348.456042125915,982.1336909954643
2373.6679103134243,979.4834304587871
2342.6366630245507,967.6022578621987
2356.867020667955,968.9228998539788
2370.3535448014027,956.7491046503189
2382.3899552933904,1057.3519970769403
2364.3332469183806,1024.280719170179
2394.1185651365854,1042.1692178938206
2353.4816259295917,1008.2665955798201
2366.39723682029,1053.7419953215622
2394.8062210026314,1096.256505399818
2398.642784988789,1065.9788629492045
2411.7949907626503,1081.246232022142
2378.1612867260856,1110.9671276783183
2407.5004941093184,1095.832125849112
2396.5550967729446,1083.1821146018985
2427.823729164151,1127.8965045533046
2416.7591418934558,1137.7137436117282
2384.031255722561,1123.268732595492
2402.7146826497515,1190.88907971846
2401.156122080213,1181.7288604747582
2427.016540636562,1200.5330083076296
2454.937034630324,1191.1289533856934
2421.7916748433354,1204.7341198868085
2425.523125194788,1170.882326188305
2404.6053969387453,1163.8399807203073
2433.668969384907,1234.3618281264253
2437.105834293961,1236.3038429603948
2424.667258176949,1261.93895362188
2439.2421562517306,1221.315336044737
2406.8924054101317,1274.7647981780783
2389.60278800415,1317.325713603655
2381.950613012807,1304.581658059532
2392.24377830406,1308.3929116025874
2377.6249048721133,1232.999407590616
2377.3405802307702,1230.7968653951757
2388.3854484203916,1233.151264646134
2386.359073709391,1189.1060935232622
2395.5406551467436,1183.2613409405853
2389.775309233155,1173.8010970079831
2372.394132964533,1185.8637519631302
2366.2874441214094,1171.6161846604487
2393.2911737413856,1210.89896923526
2355.4670932291615,1189.9165786497429
2355.019271378602,1137.5318720375994
2346.90782805271,1179.0823999779413
2341.512746099207,1174.3572422057105
2345.048881128092,1129.1477452837587
2339.8679204724754,1148.7631624709043
2352.4966364371744,1154.389257067554
2374.9700742893833,1155.1649646536775
2351.7469295003207,1161.1875953771596
2349.980682388001,1137.0073120628467
2353.464063945355,1156.4278453062784
2341.494596899103,1122.5145491056119
2361.416026192928,1075.5250922168138
2356.3458490639605,1096.1391450910828
2346.9294074301033,1073.9535924243896
2330.759281995702,1087.7259670525732
2352.953776254456,1039.2604060091571
2354.3917742231906,1057.57046923786
2313.367104267095,1050.1511944092326
2336.2000381710977,1031.154494880006
2318.4549570697395,983.2571966582832
2331.453434831605,980.9890420284987
2293.8184356202582,998.8997435373285
2338.9019782414075,1004.030627000472
2327.5687586310773,1009.9346474110866
2316.2357890308185,969.9295013547165
2300.651464123065,1000.2523624441404
2315.321512588073,979.3220080134979
2325.271183304595,972.2697767595546
2302.6723331151566,1014.448731719294
2277.4614714567388,940.7753078742013
2296.8421312862415,961.291167468697
2283.19632263511,942.5983479275853
2273.750492359354,929.1756321831423
2291.2394723032876,927.9886645665947
2276.7600859789,890.5771537554466
2272.2071044007325,879.1600848095105
2251.2830144914865,821.094748511462
2250.841323835443,840.3535864599344
2257.5455122077365,849.0180265674571
2264.285017941186,847.9601307982487
2258.039972646406,796.7043444657895
2262.1297122602473,787.7625669829944
2252.4836074121663,810.3442476352234
2242.1398554104126,764.4024640075198
2234.989893238963,713.9007129945303
2258.378293867159,711.9426170821912
2243.165291466303,739.3686774957717
2227.5249159387913,706.7231567552145
2223.0273197788647,673.2174768879852
2218.41511017341,688.3793484938678
2225.323698863331,696.2929600795119
2232.5698136080737,687.2989766918386
2231.4999149592945,664.9558456582503
2204.3385270171207,676.4023236821047
2209.0355673380204,650.163702380746
2239.801440330539,638.1239935665404
2225.55452375479,635.4766315497404
2213.176885688781,654.7035478755407
2211.0897632461074,565.2760658140173
2205.2572181493433,606.2046838929115
2210.969000983276,589.7938441997399
2196.600705524132,562.717697624286
2190.736383174365,580.8810521618602
2206.6564195442074,576.9116395590704
2182.0410761180556,594.2386266514651
2173.4162153040934,515.8608514057636
2195.409487791913,504.5429314475487
2192.423293964945,534.6653365958656
2194.1760394547878,500.6553373625099
2210.1533410165885,550.4185641626958
2212.011698431129,534.9613771075932
2165.9008526705366,524.2188873616384
2166.735448125177,522.8863287660588
2177.7861393936514,535.4891845782347
2176.6113609361114,482.5121937202544
2154.7876376399577,484.3510521517681
2173.5929468585055,494.2239509474524
2164.2927822187735,471.73349954648586
2155.8763287080437,408.23613977124336
2184.41030429418,448.41279150155793
2153.0811519067993,413.3853358640245
2148.810385622202,414.7359316988358
2184.320540354868,428.88398028034857
2177.8852392765984,428.0981009704797
2172.3172715582295,447.6223441987201
2136.6934869484407,451.2561611732201
2134.230381152088,353.978723187444
2130.1174017136555,395.83311067988114
2169.3885718641422,366.09454750127077
2140.4961136740612,375.99029174180714
2135.066596481745,374.62756414946284
2115.7561797963504,360.704250515829
2139.7466694374457,382.05532111413936
2164.9247295540995,372.4422429106628
2156.3382100629224,381.45696906988354
2150.0131554920417,390.18431995236256
2135.339439771071,362.1091887137745
2136.583610199113,295.197316600655
2143.177356274917,307.3671353729929
2120.7885558590306,305.7425398074939
2103.955042765943,309.85655562656734
2149.2651719268147,338.830396011231
2105.4117591016425,301.84971125154476
2092.318699702192,293.67208779340547
2105.695930556074,291.2282813250007
2107.742850545482,259.2083189912885
2103.7337486990837,261.31689154681044
2134.879359423412,270.43967913727045
2115.1789364593,278.0488709140012
2133.563595349929,286.6437735752892
2077.2628961427245,235.7175373633051
2124.2456777911107,224.30133784954597
2087.2953139744595,211.26697859677887
2114.246031649592,197.0268136973457
2110.582554161715,239.91095490715327
2071.3820699577163,152.19848007600177
2079.2415310964006,158.47463433179183
2097.002178523663,170.6571102621428
2046.039624323096,103.71116847744202
2066.0411111582903,96.00993223824302
2073.7874565229677,141.3164610542908
2089.2665621556134,118.62740423267667
2056.6135702746124,144.56188917754804
1988.8578432162756,106.32049868051318
2001.9310005372467,115.5020031485515
2009.3424855787655,146.88978212959177
2022.14370365838,204.32896827770125
2050.787091530063,167.8737205015466
2048.5069544567286,179.7488238821354
2035.6182016746982,190.64750103525577
2063.9077508916203,245.90225563439543
2039.6780098069362,216.5737805531409
2060.0565443333294,222.73350462789875
2041.6704353176845,247.80770651714812
2053.6451167613136,268.9654222653666
2064.1705075008217,312.83872151764706
2064.0305853423483,274.6937562857896
2042.9686743800692,313.0359556479661
2079.898164725852,261.2533008586942
2068.6261303750557,269.41312017058465
2081.3366100480257,316.319314346744
2084.561174267626,352.7580535386
2081.587507649323,344.79363195212164
2079.4191263736766,349.4968119815263
2064.559133850081,326.1473522968709
2084.4570716332287,317.5200878168155
2089.0795627159778,404.84455874600195
2108.2639891728436,389.28271654553606
2095.50704475388,390.04049747714544
2114.9430230904863,376.18244623045825
2106.3800895983754,406.6630853488047
2105.7409848193856,365.85753186807534
2138.6496679534985,458.56886662927593
2103.029422397124,435.6422652648311
2100.1699670987537,464.31932071062704
2109.787235815899,432.5885803011889
2082.7541548579043,442.88850608599637
2127.7466728341315,463.5796942774331
2096.053100306308,432.0589504919619
2120.8423542591836,456.2184396152973
2084.782649902801,431.1202650930927
2096.901341753093,454.2154634927667
2098.4337009399487,442.19488251940436
2139.171470466195,490.4685300793995
2164.348304037578,567.9658383881251
2170.5304383054063,594.941035803445
2149.4889203886933,598.2615927349626
2171.0611935725838,585.8603133775298
2164.2481723181495,636.8283288232343
2162.0821514717354,637.2810539607333
2168.6785875881465,656.7524088237803
2144.337082959921,639.2945081808275
2162.8575306270277,714.3097771517293
2193.7092837730033,687.8186612954491
2221.9005485429257,747.0335997969186
2197.4214132227517,766.0248227265312
2225.243217847757,818.6239689993911
2206.1973243197876,816.186838124925
2194.3174718988635,786.6290554799259
2217.6430568451146,819.7055718997751
2211.8306650098198,796.5827529758157
2189.5096842706025,791.1665327996363
2237.4421213312035,874.5238611614628
2237.7510352260656,871.2271529292493
2232.8744390870033,844.9002819117964
2207.6947717855,877.7078180873857
2253.6994957126194,861.9668113553998
2199.537320648694,857.4866777575658
2232.882481026958,831.0263348284475
2217.87957594616,838.680772354473
2241.4768288594482,882.192026934893
2262.0779463837557,908.5597165268305
2243.4156409424936,918.0961013393879
2214.9312378891436,902.8475343688419
2216.85625466606,900.0892395114109
2220.687086793448,909.9763213185031
2263.933857093296,896.8143121615385
2213.9448871464633,906.0820065405615
2259.883491789752,976.0585606217018
2237.7812464950916,945.4661269764005
2255.3662589515957,957.6125168095084
2254.9880150183812,929.1621690355458
2256.649898065017,1011.02291987462
2283.7196961611376,987.8727857288071
2268.3766651336086,1003.3226287959764
2289.0435394619312,1008.271909839837
2275.315595371837,1006.049472138855
2258.437381294564,1001.647760248902
2289.0913967219176,1005.6386047580198
2293.2500867630497,1040.421329689059
2293.586339117324,1055.910858126911
2277.7207342443817,1114.6519846350834
2292.114998297997,1092.6238018560182
2282.6252949394293,1097.216010315526
2274.2393137922045,1121.7168653011877
2282.842615115311,1084.5649715049135
2299.10105487903,1169.1840020107234
2292.039111462069,1181.6681108862135
2320.4981836363027,1176.4239485735286
2313.5887244428154,1167.8222660540528
2321.2059338505564,1135.5208610357818
2338.9812858167784,1163.5605217263028
2300.8438631751865,1225.1681393304425
2319.805307310081,1220.1342004142384
2324.0563379505097,1188.128710902659
2314.138854004442,1244.4754891387595
2308.7867926186645,1199.5607393419414
2344.4142043623497,1200.5346790637554
2294.4063344185747,1200.9794805918693
2314.8381494727564,1250.2612985775218
2342.3731583842355,1269.2567736828585
2354.892184225438,1245.1084158641438
2329.6843234526655,1249.0443422616027
2340.098495413742,1291.5749703598442
2361.7274996479473,1329.9894546733663
2360.9953104725187,1366.529953646771
2351.963825718927,1371.984648531296
2345.2036930969584,1343.706238238688
2326.0074651298733,1412.8599413741895
2327.874763169805,1419.9954335250463
2320.3339795084335,1409.6713935391545
2311.752377736209,1449.3904352177872
2331.0804451957183,1365.5989093643384
2332.2079530681535,1391.605534448895
2340.677552155572,1366.0615731326002
2308.3054501267484,1399.8110939271473
2316.281328756299,1373.4304640409373
2296.154432385415,1369.5132031220528
2303.1395612793467,1371.1185972611042
2299.8241333475885,1358.3654838324069
2299.7177460123385,1387.1884559956866
2326.089055313733,1391.5608965029246
2318.182571490902,1357.5262139944261
2284.6091644869553,1324.7982880900904
2309.0054699676584,1304.65024467929
2294.1800348863717,1309.5569312852012
2277.520841886687,1307.633608718875
2286.6493493631374,1359.908213400861
2321.1280612604037,1293.7514734450679
2280.482885379092,1280.8142259924707
2278.9404921636938,1299.0179444881146
2296.335321098929,1253.5218758818455
2308.4448571700955,1278.789631650517
2286.1608485233896,1264.4885452631752
2271.6058537000044,1286.9698923044473
2288.077940778959,1249.9782729557255
2289.271792822712,1215.5106629207194
2283.2922791361198,1209.9017505514437
2291.8488458556517,1234.6097346246079
2264.4065638669563,1224.9233520942294
2270.8779549153983,1223.1842708897789
2253.953208698119,1210.7013427645973
2279.0661733941442,1182.736465265341
2240.905738760168,1155.1231762141126
2254.334227235418,1186.4670345658355
2247.982029994225,1163.3895399210887
2253.9018997663816,1183.4867296574748
2280.883653068915,1166.019848588479
2244.7597962918308,1193.7187843461843
2273.7778045143436,1163.089651856003
2243.9035856703854,1129.1571193542518
2265.257938620924,1123.2868478492073
2253.8207269609125,1132.6194556391667
2222.176243862815,1144.1346985002442
2263.7385147840278,1114.0099163596014
2248.046435172852,1093.1758888751524
2260.1377241001333,1147.1633540142707
2244.9523231889343,1060.3529935560118
2219.1073275595854,1097.4939634555467
2245.6472331462387,1088.811273756599
2209.037403417618,1084.7708232345153
2257.93899105879,1084.0357644728733
2210.870928243032,1063.7995678265438
2214.7565001281787,1037.6291702088001
2229.2456391816118,990.8517019837981
2230.2290847299473,1005.0809302963261
2234.3417947936764,1020.8823369886686
2200.9355778660038,983.7215638956368
2209.458571033045,964.9548660092518
2224.079170544923,960.4549724583032
2214.9725453642895,969.0900123051478
2193.0105120388275,959.4639561495202
2176.563249103323,939.2423770220289
2163.0900635168164,897.0334654177191
2181.216861849027,923.8733171633585
2183.7989095850226,875.9337276733687
2178.7156467207246,850.448161184677
2166.314270540127,887.6090265897549
2170.747390271055,853.213506346389
2163.366200302724,844.830865645288
2175.4888995677475,869.2117299057443
2148.5132940111334,858.6045499017448
2147.4418321365392,819.4173860753319
2131.8653445623977,801.3597258653001
2165.8753011935632,828.9550523342896
2177.293342410541,816.2315117178133
2144.292969672183,809.4115883149677
2156.3484725555736,829.6081548829757
2163.428668365501,795.7949802624868
2173.8361970922065,796.8478487994158
2157.851929841553,752.9029374350383
2126.4572343785076,778.8417826435815
2136.045177491966,770.5085046198417
2150.9144856560647,747.5868938099795
2148.492333639577,774.7086865301712
2131.162809693481,755.6157791352932
2108.5352617241742,693.4372577110473
2124.1676291336216,706.7342934737077
2116.849377050734,694.9356169108717
2109.893864075947,669.4696326436302
2121.769962965136,649.4832574173054
2142.15013673118,665.8777533318678
2114.6901316229255,673.70449312838
2096.075718297989,659.4636429670919
2072.881232130284,600.2919608481103
2054.963007024124,555.5823172218749
2071.730551282422,558.7459370700057
2097.0376318269823,538.1997309828894
2086.044957858871,478.0285587937743
2084.626586020973,503.93067030109796
2040.5394204251922,494.0808282310727
2072.9629681186325,485.79901448660934
2078.1073222208406,517.7003587615994
2090.328311588803,507.79892139156
2052.069053705557,520.6332029324923
2080.3794212271473,517.3498769207999
2074.87393935149,464.38411970672047
2056.5441056222826,456.3111538907157
2058.050415237209,426.193775653263
2034.1617638227467,414.37050810332454
2022.4096799905876,382.4407985554925
2030.077409825207,323.09444850126744
2012.5475031696146,363.3031877313296
2022.668421482739,373.99061779749525
2021.0855227411412,376.6443166748483
2020.1448707549255,298.7645954540417
2035.056684279663,294.385162736421
2010.3701796593323,280.39960529644054
2021.923155603155,317.4045741764657
1971.2026489312216,181.93902400432427
2005.4871384394069,176.7095148111659
1962.0801511514862,195.9060469864669
2007.8502709078755,208.3239113153427
1965.1848380321392,195.92949916325549
1983.392521340325,224.60013921858086
1968.0123950595594,130.5257695820005
1982.9969023063363,126.67777459187198
1961.0805228714648,129.14351482475712
1956.8397734681105,163.62986005101686
1962.0006262659906,127.65013918363445
1958.1948080965115,171.87965320687027
1957.9862704147984,144.42489048463182
1954.7149550285296,127.01949717606253
1978.2678903062786,143.6111628065766
1939.9948826236564,106.6993272518879
1946.222627108497,119.38506787447989
1981.2580430331109,107.85065457036882
1969.9372886646152,113.25705694312694
1952.8744680077814,105.02118409843972
1925.5810037473773,132.88235540333318
1930.8933065308681,121.5766108762312
1923.0424352566474,156.75817868587
1924.6430300073196,153.03663628653663
1924.7550805600465,178.5606338099962
1924.9362709651064,139.70397678890157
1908.3786683598346,174.1850718832931
