,Unnamed: 0,barcodeCount,center_x,center_y,fov,leiden,max_x,max_y,min_x,min_y,volume
47493,47493.0,201.0,5405.782561801374,3529.627857867629,766.0,1.0,5411.409361947328,3535.84865802899,5400.155761655421,3523.4070577062657,746.7209206584738
36499,36499.0,133.0,4622.305935230106,6422.254751518369,612.0,1.0,4626.474735338241,6426.369551625103,4618.1371351219705,6418.139951411635,453.14852302849096
30899,30899.0,291.0,4008.610036477447,6485.664593156427,537.0,1.0,4015.208836648613,6492.965393345803,4002.01123630628,6478.36379296705,942.7023748256224
51246,51246.0,236.0,5720.1075416468075,6320.719362903386,823.0,1.0,5725.896341796964,6326.940163064749,5714.3187414966515,6314.498562742026,829.0133609276503
10177,10177.0,230.0,2074.421901375056,6161.612676873802,220.0,1.0,2081.3447015546258,6170.587477106602,2067.4991011954844,6152.637876641004,925.164383515784
53206,53206.0,195.0,6003.985548380761,834.4836192801595,856.0,1.0,6011.178348567337,843.9984195269644,5996.792748194188,824.9688190333545,1057.7910687962062
59115,59115.0,128.0,6411.8012115359315,5671.2194316498935,950.0,1.0,6415.700011637062,5676.576231788844,6407.9024114347985,5665.862631510943,391.6325838371601
69166,69166.0,128.0,7435.433797169478,4346.882316146046,1109.0,1.0,7440.466597300023,4351.051116254181,7430.400997038931,4342.713516037911,415.71582908655336
16141,16141.0,230.0,2651.8244290687144,890.8174788616597,306.0,1.0,2659.1252292580907,896.3902790062131,2644.5236288793385,885.2446787171066,888.4560240114225
3561,3561.0,101.0,1351.1706698983908,5739.027184631676,110.0,1.0,1354.8534699939191,5742.9799847342065,1347.4878698028626,5735.0743845291445,338.21904266616633
5593,5593.0,162.0,1646.6976121142511,3098.9940098505467,146.0,1.0,1655.6724123470487,3105.9654100313787,1637.7228118814526,3092.022609669715,772.5598021189458
5187,5187.0,155.0,1545.4864428713915,2012.0680747628207,141.0,1.0,1550.7892430089416,2017.0468748919666,1540.183642733842,2007.089274633676,506.58323436058333
34856,34856.0,103.0,4447.405281789601,3377.222641576081,592.0,1.0,4451.952081907541,3381.499441687017,4442.858481671661,3372.9458414651453,326.171296441152
30378,30378.0,193.0,3922.091400716454,5291.091828025878,531.0,1.0,3928.960200894624,5298.87862822786,3915.2226005382845,5283.305027823895,1208.4228886107007
78448,78448.0,81.0,8447.428777337074,3443.915793608874,1256.0,1.0,8452.299577463418,3448.1925937198107,8442.55797721073,3439.6389934979384,258.61643757653303
46284,46284.0,61.0,5164.3397617302835,6423.948216114193,746.0,1.0,5168.184561830014,6427.361016202719,5160.494961630553,6420.5354160256675,96.63811125340305
76264,76264.0,109.0,8096.8105798996985,6529.733920443802,1222.0,1.0,8101.411380019039,6536.38672061637,8092.209779780358,6523.081120271237,458.31334249643226
78538,78538.0,322.0,8357.395306371152,3713.965656720102,1257.0,1.0,8363.778106536716,3720.9964569024737,8351.01250620559,3706.9348565377295,893.5372125950258
35180,35180.0,197.0,4274.350410569459,4318.378895077854,596.0,1.0,4279.7072107084105,4325.031695250422,4268.993610430509,4311.726094905287,736.9004153490042
71641,71641.0,95.0,7496.388867992908,4671.201798401773,1144.0,1.0,7504.985668215901,4678.664598595351,7487.792067769915,4663.738998208195,829.4262665490711
32176,32176.0,270.0,4228.545713447034,4217.099560502917,553.0,1.0,4234.388513598591,4222.780360650271,4222.702913295478,4211.418760355562,700.6294558673351
31778,31778.0,110.0,4247.564435696229,5463.573034197092,547.0,1.0,4252.051835812628,5467.7958343066275,4243.0770355798295,5459.350234087557,331.85146061582816
33442,33442.0,205.0,4309.417293578386,934.2518746610733,570.0,1.0,4314.504093710333,938.7392747774719,4304.3304934464395,929.7644745446743,587.6331086452979
50054,50054.0,320.0,5542.914446961136,3736.0957855992024,800.0,1.0,5551.835247192532,3743.0725857801735,5533.9936467297375,3729.1189854182307,1145.314813336773
34474,34474.0,234.0,4429.593128375709,2438.0762410238385,587.0,1.0,4435.867928538472,2444.6750411950047,4423.318328212947,2431.4774408526723,836.5786317201222
12622,12622.0,133.0,2469.12414098531,1541.9754358939826,255.0,1.0,2473.022941086441,1545.9282359965146,2465.225340884179,1538.0226357914507,317.46353678940983
17385,17385.0,170.0,2702.268028408289,3617.513934366405,326.0,1.0,2708.542828571052,3624.7607345543797,2695.9932282455266,3610.2671341784294,827.0590576262648
41043,41043.0,351.0,4754.423452716321,6091.419265002011,675.0,1.0,4760.968252886087,6098.6660651899865,4747.878652546555,6084.172464814037,1028.8999224973884
70332,70332.0,194.0,7620.5115138590345,1534.8992791697385,1128.0,1.0,7627.1103140302,1542.5780793689194,7613.912713687868,1527.2204789705575,901.2228558737432
35707,35707.0,61.0,4434.405313938856,5591.8122080117455,603.0,1.0,4438.952114056796,5596.359008129686,4429.858513820916,5587.265407893808,325.6399428935863
29162,29162.0,187.0,3987.734691388905,1681.1582082770765,513.0,1.0,3994.009491551668,1685.9750084020193,3981.459891226143,1676.3414081521332,743.8795701110699
21640,21640.0,209.0,3222.215588673949,4658.418097171933,393.0,1.0,3228.3823888339098,4664.31489732489,3216.0487885139887,4652.521297018975,809.0995876545611
53927,53927.0,78.0,6043.6585193648925,2845.159533225,866.0,1.0,6051.337319564073,2850.030333351344,6035.979719165713,2840.288733098656,371.728608324579
55318,55318.0,51.0,6068.381704818457,7421.384286746383,889.0,1.0,6076.222505021839,7429.063086945564,6060.540904615074,7413.705486547202,899.4613585023594
21844,21844.0,59.0,3190.0900803431873,5155.929488983004,396.0,1.0,3196.2568805031483,5161.826289135963,3183.923280183226,5150.032688830048,359.54876729271217
40598,40598.0,149.0,4806.840074468404,4823.399771224707,669.0,1.0,4811.76487459615,4827.568571332842,4801.915274340659,4819.230971116573,435.47931171184564
12412,12412.0,74.0,2323.817656502128,1232.5996687747538,253.0,1.0,2328.1484566144645,1236.2284688688815,2319.486856389791,1228.9708686806262,298.4716278041453
23393,23393.0,87.0,3398.358360290528,2611.0350044071674,423.0,1.0,3403.0131604112685,2615.581804525107,3393.7035601697858,2606.4882042892277,355.247025549546
32139,32139.0,178.0,4111.362358961254,4444.923819001764,552.0,1.0,4119.851159181446,4452.332619193941,4102.873558741063,4437.515018809587,935.041575868194
42462,42462.0,251.0,5056.849567454308,4034.2557695545256,694.0,1.0,5064.2583676464865,4040.908569727093,5049.440767262131,4027.6029693819587,971.0161530944873
14274,14274.0,121.0,2441.228858437389,6143.273141011596,279.0,1.0,2446.5856585763395,6148.3599411435425,2435.8720582984392,6138.186340879648,683.8997797994308
53519,53519.0,92.0,5992.9284313991675,1590.6639890782535,860.0,1.0,5996.827231500298,1595.3727892003951,5989.0296312980345,1585.9551889561114,229.4129876615134
41486,41486.0,143.0,4891.422506026924,6790.662864848971,681.0,1.0,4899.42530623451,6797.801665034145,4883.419705819339,6783.524064663798,959.0191452721057
19057,19057.0,65.0,2916.355221860111,3250.5213902555406,355.0,1.0,2920.3620219640434,3254.9061903692777,2912.348421756178,3246.136590141803,358.9727989428319
32157,32157.0,80.0,4254.357714116572,4289.72956238687,553.0,1.0,4257.5005141980955,4294.16836250201,4251.214914035052,4285.290762271732,200.9457694646877
30690,30690.0,97.0,3916.825102217496,5952.296771211551,535.0,1.0,3920.399902310223,5956.838171329349,3913.2503021247694,5947.75537109375,374.4269290645631
28018,28018.0,95.0,3805.672670520842,1843.2759758792813,495.0,1.0,3809.3554706163695,1847.8767759986224,3801.9898704253137,1838.675175759941,369.1362258700914
54836,54836.0,235.0,5936.129084769636,5896.694163020699,881.0,1.0,5942.241884928197,5902.374963168056,5930.016284611075,5891.013362873346,538.3068082463424
52646,52646.0,231.0,5836.712167054416,1821.5118209719656,845.0,1.0,5843.8509672395885,1827.246621120721,5829.573366869241,1815.7770208232105,668.5277934019615
14575,14575.0,76.0,2462.655915163457,5393.010404251516,283.0,1.0,2466.2307152561843,5396.153204333037,2459.0811150707304,5389.8676041699955,265.0665132711509
45895,45895.0,137.0,5094.287466362119,5550.545641399921,741.0,1.0,5098.834266480058,5554.660441506654,5089.740666244179,5546.430841293186,370.79134755595595
67244,67244.0,238.0,7129.5229504443705,3967.769793417305,1076.0,1.0,7137.255750644952,3974.746593598277,7121.790150243789,3960.792993236333,1152.0070336839524
75391,75391.0,300.0,7923.432056009769,4570.023046892136,1204.0,1.0,7929.814856175333,4576.027847047895,7917.0492558442065,4564.018246736378,725.7169715688284
48904,48904.0,219.0,5645.007596384734,949.4485414288937,786.0,1.0,5655.33239665255,955.2373415790497,5634.682796116917,943.6597412787378,917.8814981779616
54329,54329.0,134.0,5901.7636649757615,4255.025279380381,873.0,1.0,5906.9584651105115,4260.328079517931,5896.568864841014,4249.722479242832,367.4641330633463
49169,49169.0,71.0,5652.270843051375,1567.7592810466886,789.0,1.0,5655.197643127292,1570.1460811086,5649.344042975456,1565.3724809847772,128.19354857043962
66161,66161.0,193.0,7060.427706252784,1372.9888771548867,1057.0,1.0,7064.488506358117,1379.9116773344574,7056.36690614745,1366.0660769753158,598.5840305734107
14842,14842.0,204.0,2560.4585538432,4370.68878275156,288.0,1.0,2567.381354022771,4379.987582992761,2553.5357536636293,4361.389982510358,1024.1899990530464
60989,60989.0,119.0,6568.846076186745,3359.429705701769,979.0,1.0,6574.094876322895,3363.1125057972968,6563.5972760505965,3355.7469056062396,297.1384325349817
39359,39359.0,236.0,4771.463622547686,1796.829444900155,654.0,1.0,4786.810422945768,1805.9122451357543,4756.1168221496055,1787.7466446645556,1573.6256635567331
34321,34321.0,251.0,4397.015939664096,1779.0828831680121,584.0,1.0,4403.776739839464,1787.0316833741965,4390.255139488727,1771.1340829618273,1064.574268348106
60350,60350.0,90.0,6457.629103275016,5157.38320338726,970.0,1.0,6463.412503425032,5162.57800352201,6451.845703125,5152.188403252512,500.3396989566802
8315,8315.0,242.0,2010.1802595295007,1349.4870114997032,195.0,1.0,2016.7250596992674,1355.653811659664,2003.635459359736,1343.320211339742,577.4786046785015
40534,40534.0,183.0,4772.064073566347,4843.649771749973,669.0,1.0,4776.3408736772835,4850.140571918338,4767.787273455411,4837.158971581608,588.7565268635783
66212,66212.0,75.0,7233.807807106525,1255.7862499840558,1063.0,1.0,7242.296607326716,1261.359050128609,7225.319006886333,1250.2134498395026,868.1624125586293
9783,9783.0,182.0,1861.609008889645,5272.75444573164,214.0,1.0,1871.0698091350494,5278.381245877594,1852.148208644241,5267.127645585686,580.4861672345279
78000,78000.0,197.0,8508.947848655283,2575.228672221303,1251.0,1.0,8517.16664886847,2580.855472367257,8500.729048442096,2569.601872075349,884.2557590735217
52683,52683.0,70.0,5837.6841670796275,1779.9318198934195,845.0,1.0,5842.878967214377,1784.1546200029554,5832.489366944879,1775.7090197838845,262.4188434537949
24752,24752.0,222.0,3609.4452467039214,1662.8069130666556,445.0,1.0,3615.0720468498766,1667.5157131887972,3603.818446557969,1658.0981129445136,665.5464748472964
29500,29500.0,158.0,3988.20228375867,2650.137491472065,518.0,1.0,3992.5870838724077,2654.7922915928066,3983.817483644933,2645.4826913513243,389.9004797473018
48066,48066.0,142.0,5471.958262030034,2290.128200829029,772.0,1.0,5478.935062211007,2295.8630009777844,5464.981461849064,2284.3934006802733,726.4413060064053
68807,68807.0,216.0,7302.681532479823,5107.850490767509,1105.0,1.0,7308.740332636982,5118.283291038127,7296.622732322664,5097.417690496892,961.3205692314987
38068,38068.0,76.0,4626.576315671206,2317.7934500090782,633.0,1.0,4631.015115786344,2321.422250103205,4622.137515556067,2314.16464991495,229.76815647993882
50299,50299.0,304.0,5580.090850763023,4396.103184238076,804.0,1.0,5584.8536508865645,4402.809984412044,5575.32805063948,4389.396384064108,741.6645763961606
62140,62140.0,117.0,6858.044147856534,1610.9042069539428,998.0,1.0,6862.698947977276,1615.343007069081,6853.389347735792,1606.4654068388047,377.990951929458
47947,47947.0,350.0,5393.655154768378,2675.344602718949,770.0,1.0,5401.927954982965,2684.6434029601514,5385.382354553789,2666.0458024777467,1028.644480884137
53061,53061.0,252.0,5948.593724153936,1073.3094005957246,849.0,1.0,5954.436524305494,1078.3962007276714,5942.750924002379,1068.2226004637778,753.8526405484536
687,687.0,131.0,854.59970719181,3966.0365784466258,48.0,1.0,858.6551072970032,3971.9873786009853,850.5443070866169,3960.0857782922694,519.4459443078763
43971,43971.0,77.0,5164.792172230779,489.94849376752967,716.0,1.0,5175.062972497195,500.4892940409482,5154.521371964365,479.40769349411136,1119.7785252119986
48293,48293.0,281.0,5490.90806305781,1838.1588987745347,774.0,1.0,5498.42486325279,1846.4316989891229,5483.39126286283,1829.8860985599454,1295.6142091340225
80796,80796.0,241.0,8610.01131516695,3058.596741210669,1292.0,1.0,8616.718115340918,3066.0055414028466,8603.304514992982,3051.187941018492,655.23083271214
9247,9247.0,296.0,1906.356630206108,3625.8720795139675,206.0,1.0,1913.1714303828776,3631.822879668325,1899.5418300293384,3619.921279359609,850.5208449234177
42887,42887.0,61.0,4969.400677990167,3194.4035069309166,698.0,1.0,4972.165478061885,3197.60030701384,4966.635877918452,3191.2067068479955,151.31171440976655
76749,76749.0,240.0,8244.754672773182,5120.993943858893,1229.0,1.0,8250.381472919136,5126.242743995041,8239.127872627228,5115.745143722743,605.9253525542648
80412,80412.0,206.0,8593.522119902074,3934.313653182239,1288.0,1.0,8598.284920025617,3938.482453290373,8588.759319778532,3930.144853074104,501.69467674697404
51614,51614.0,358.0,5812.830226946622,5151.291195895523,829.0,1.0,5827.799027334899,5160.319996129721,5797.861426558346,5142.262395661324,1429.2854056686315
50790,50790.0,204.0,5502.524455036968,5970.020813528448,811.0,1.0,5509.50125521794,5977.213613715023,5495.547654855996,5962.828013341874,850.7941324575954
82522,82522.0,111.0,9054.793707974257,4845.94482439384,1327.0,1.0,9061.932508159427,4850.977624524385,9047.65490778908,4840.912024263293,683.3679013718386
48580,48580.0,258.0,5441.187104366721,1330.7393300123513,777.0,1.0,5448.649904560298,1337.1761301793158,5433.724304173142,1324.3025298453867,914.1628981450476
72815,72815.0,146.0,7774.479132503271,6174.732675742358,1164.0,1.0,7778.269932601602,6178.68547584489,7770.688332404941,6170.779875639825,350.90714252440097
82259,82259.0,88.0,8972.719901632518,5765.5430812723935,1323.0,1.0,8976.67270173505,5769.603881377727,8968.767101529986,5761.48228116706,292.61571630035183
65922,65922.0,99.0,6963.167289901525,1626.76080198586,1055.0,1.0,6967.33609000966,1630.5516020841894,6958.99848979339,1622.9700018875303,253.77809348552918
34426,34426.0,158.0,4374.2170018181205,2241.638260692358,586.0,1.0,4382.435802031308,2250.073060911149,4365.998201604933,2233.2034604735672,663.1294023219033
23704,23704.0,88.0,3333.3595650680363,1562.683326561004,428.0,1.0,3336.880365159363,1566.2041266523304,3329.83876497671,1559.1625264696775,226.09767044952088
30544,30544.0,103.0,3858.580830946565,5666.602151554079,533.0,1.0,3864.0996310897167,5671.958951693028,3853.0620308034117,5661.245351415128,401.70328195960894
52413,52413.0,308.0,5726.255266223103,2667.268490966409,841.0,1.0,5733.448066409676,2684.721291419118,5719.062466036528,2649.8156905137,1394.195601208239
63445,63445.0,155.0,6806.872679766268,5144.224527180195,1015.0,1.0,6812.445479910822,5151.255327362567,6801.299879621713,5137.1937269978225,609.2111015247235
80226,80226.0,164.0,8617.499675564468,4488.398993704468,1285.0,1.0,8626.366475794464,4492.675793815404,8608.632875334471,4484.122193593532,566.9950009346318
34973,34973.0,156.0,4406.144999708979,3804.8442906551054,594.0,1.0,4410.961799833924,3813.981090892106,4401.328199584037,3795.7074904181054,443.6711142968205
73276,73276.0,105.0,7695.818578992039,5009.572403397411,1170.0,1.0,7700.635379116982,5015.57720355317,7691.001778867096,5003.567603241652,386.3279713219668
12963,12963.0,53.0,2352.7184588871896,2539.830590955913,260.0,1.0,2358.3992590345442,2545.781391110271,2347.037658739835,2533.879790801555,449.29677842866937
56743,56743.0,98.0,6253.80827363953,3182.066696766764,910.0,1.0,6264.133073907346,3188.395496930927,6243.483473371713,3175.737896602601,927.5651847603324
10483,10483.0,79.0,2153.4724527597427,5388.6101582460105,224.0,1.0,2157.155252855271,5393.210958365351,2149.7896526642144,5384.00935812667,144.06154659364142
31823,31823.0,226.0,4114.729832250625,5435.6550334729245,547.0,1.0,4119.870632383972,5441.875833634287,4109.589032117277,5429.434233311564,691.7974746091486
43164,43164.0,242.0,5001.999498795718,2641.755547363311,701.0,1.0,5010.272299010307,2648.948347549885,4993.726698581129,2634.562747176737,1058.6221288393199
6698,6698.0,300.0,1627.0362192094324,5631.275639992207,166.0,1.0,1634.7150194086137,5641.060440246016,1619.3574190102518,5621.490839738399,1081.794182361443
73611,73611.0,107.0,7831.158980347215,3970.4504533298323,1175.0,1.0,7835.92178047076,3975.483253460377,7826.3961802236745,3965.4176531992853,333.59310002618116
27014,27014.0,88.0,3703.303720463067,5125.290188409388,479.0,1.0,3706.8245205543935,5128.000988479704,3699.7829203717406,5122.5793883390725,155.26860997504286
74517,74517.0,122.0,7894.647726904601,1962.938939847052,1185.0,1.0,7900.652527060359,1967.485739964992,7888.642926748842,1958.3921397291126,350.0375912792902
9550,9550.0,143.0,2019.0362499356272,4654.968351617456,211.0,1.0,2024.5550500787801,4659.731151740998,2013.5174497924743,4650.205551493913,431.8768851249585
1578,1578.0,234.0,906.7323711402713,3567.867375344038,70.0,1.0,913.7091713212429,3573.278175484389,899.7555709592998,3562.456575203687,658.4448480788773
52608,52608.0,149.0,5880.9381682015955,1839.4938214384022,845.0,1.0,5886.9429683573535,1844.8506215773525,5874.933368045838,1834.1370212994518,685.5479030849326
70407,70407.0,248.0,7630.206279855221,1736.5870877578855,1129.0,1.0,7636.751080024987,1743.4018879346552,7623.6614796854565,1729.772287581116,1081.387925220367
61878,61878.0,63.0,6765.417055260389,1019.2489338666198,995.0,1.0,6773.149855460972,1024.2277339957654,6757.684255059809,1014.2701337374748,419.90577138391967
35769,35769.0,182.0,4359.2073941379795,5843.341978844255,604.0,1.0,4367.102194342762,5851.938779067248,4351.312593933195,5834.745178621262,995.4160759603096
56760,56760.0,215.0,6281.028512507677,2855.3719435185194,911.0,1.0,6289.247312720866,2863.374743726105,6272.809712294488,2847.3691433109343,1003.3015235693912
6284,6284.0,86.0,1477.693772085011,5117.134176272899,157.0,1.0,1483.860572244972,5123.894976448268,1471.52697192505,5110.37337609753,667.6759131177674
30935,30935.0,339.0,3919.564034167677,6515.256593924016,537.0,1.0,3927.5128343738616,6522.017394099385,3911.615233961493,6508.495793748648,842.4943795470198
35216,35216.0,55.0,4470.492443118244,4433.7834514416745,597.0,1.0,4474.2292432151735,4439.680251594633,4466.755643021314,4427.886651288718,208.52468713786757
42733,42733.0,105.0,5012.924636270851,3521.4954184032977,697.0,1.0,5019.577436443418,3527.392218556255,5006.271836098284,3515.5986182503398,817.6462091379437
73659,73659.0,242.0,7817.670831441878,3739.846759211272,1176.0,1.0,7823.405631590635,3748.5515594370654,7811.936031293124,3731.1419589854772,1097.3477772483343
18026,18026.0,218.0,2643.662903144956,5871.309730358422,337.0,1.0,2650.801703330129,5878.880530554801,2636.524102959782,5863.738930162042,847.485638685957
36671,36671.0,360.0,4617.980829413979,6107.358109250666,614.0,1.0,4625.497629608959,6114.4969094358385,4610.464029219002,6100.219309065491,1279.9360427206689
26096,26096.0,242.0,3505.852810878306,5782.187383905052,466.0,1.0,3513.261611070484,5788.570184070616,3498.4440106861293,5775.804583739488,980.0808311647453
34653,34653.0,176.0,4394.991916786879,2739.5173082929105,589.0,1.0,4401.3207169510415,2742.978708382696,4388.663116622716,2736.055908203125,441.85292988249694
50936,50936.0,81.0,5583.167941853405,6500.246967893095,814.0,1.0,5592.79074210301,6509.923768144102,5573.545141603798,6490.570167642088,1431.5287429050134
82670,82670.0,253.0,9046.403285641225,4504.575138490647,1329.0,1.0,9053.380085822197,4511.443938668817,9039.426485460252,4497.706338312477,615.5586506540226
37875,37875.0,106.0,4677.461567353457,2916.632817052305,630.0,1.0,4685.95036757365,2925.0676172710955,4668.972767133266,2908.198016833514,820.2091983109071
26727,26727.0,131.0,3827.4745835289364,5818.374841757119,475.0,1.0,3832.23738365248,5822.381641861051,3822.7117834053943,5814.368041653186,380.89878728031084
77887,77887.0,251.0,8196.085482243448,2104.742930322885,1244.0,1.0,8207.166282530874,2112.2057305164635,8185.004681956023,2097.2801301293075,1235.5791314595156
11356,11356.0,172.0,2096.756387405097,3052.597287241369,236.0,1.0,2102.1671875454485,3058.386087391525,2091.3455872647464,3046.8084870912126,451.4811541419911
18086,18086.0,469.0,2751.7774744220083,6031.311971496791,338.0,1.0,2758.8622746057813,6039.260771702975,2744.6926742382348,6023.363171290605,1218.0019491076441
35702,35702.0,170.0,4305.399310592562,5604.664208345115,603.0,1.0,4311.836110759527,5611.911008533089,4298.9625104255965,5597.41740815714,782.2203065001145
55878,55878.0,268.0,6082.121677078307,5949.932632964104,896.0,1.0,6087.856477227062,5956.045433122665,6076.38687692955,5943.819832805544,677.4525034649587
17000,17000.0,206.0,2862.863963626325,2642.618486002088,321.0,1.0,2870.326763819903,2647.813286136836,2855.401163432747,2637.4236858673394,629.3489985694398
75541,75541.0,172.0,8017.611988376826,4871.517095044254,1206.0,1.0,8023.724788535385,4878.0078952126205,8011.499188218267,4865.02629487589,574.4659682822112
56098,56098.0,56.0,6269.635484592989,5073.060224838555,900.0,1.0,6271.476884640753,5077.283024948089,6267.794084545225,5068.837424729019,171.83714787458726
61477,61477.0,158.0,6692.099965188652,1756.519547726959,987.0,1.0,6697.564765330404,1761.1203478462994,6686.6351650469005,1751.9187476076183,523.8866042982494
33132,33132.0,180.0,4167.322344947606,1412.0168714784086,567.0,1.0,4172.679145086557,1417.5896716229618,4161.965544808656,1406.4440713338556,522.2174858116588
24885,24885.0,81.0,3710.6111054290086,2093.4514313675463,447.0,1.0,3722.3885057345033,2102.480231601745,3698.833705123514,2084.422631133348,1028.5367929985491
78596,78596.0,66.0,8420.858159698546,3988.2121136821806,1258.0,1.0,8426.4849598445,3993.4609138183296,8415.231359552592,3982.963313546032,136.3738037948157
43358,43358.0,134.0,5002.078150775284,1986.1751056015487,704.0,1.0,5011.106951009482,1993.961905803532,4993.049350541085,1978.388305399567,941.1998182676724
27685,27685.0,165.0,3874.290596693754,2824.506725218147,490.0,1.0,3880.9973968677223,2831.8075254075234,3867.5837965197857,2817.2059250287707,675.4355644803238
81350,81350.0,124.0,8805.809807579964,3784.8826290592547,1307.0,1.0,8810.302607696503,3791.157429222017,8801.317007463425,3778.6078288964927,577.7343962117716
29665,29665.0,302.0,4002.0543644390996,3057.630054082721,520.0,1.0,4007.735164586455,3063.6348542384803,3996.3735642917454,3051.625253926962,878.2313610809874
31812,31812.0,257.0,4115.5398322716355,5488.57503484562,547.0,1.0,4122.030632440001,5494.039834987372,4109.04903210327,5483.110234703869,692.4063354407358
48139,48139.0,223.0,5373.246013253927,1972.068108934909,773.0,1.0,5378.656813394278,1979.0449091158807,5367.835213113576,1965.0913087539375,684.4753982292932
11462,11462.0,70.0,2291.307382449508,2683.9771768040955,238.0,1.0,2296.0701825730507,2688.793976929039,2286.544582325965,2679.1603766791527,483.19965418748706
54590,54590.0,102.0,5886.349762819707,5401.214066600427,878.0,1.0,5892.732562985271,5403.973466672003,5879.9669626541445,5398.454666528851,304.6982795671724
5405,5405.0,94.0,1652.8103630095723,2571.5556839630012,144.0,1.0,1657.4651631303132,2579.666484173388,1648.155562888831,2563.4448837526143,383.12532835581976
83509,83509.0,68.0,9141.157338034362,5264.688914570957,1354.0,1.0,9150.18613826856,5270.153714712709,9132.128537800163,5259.224114429206,811.1184511992959
50487,50487.0,425.0,5506.09482575953,5028.172333408147,807.0,1.0,5515.609626006335,5034.8251335807145,5496.580025512725,5021.51953323558,1345.3063509119565
83489,83489.0,162.0,9153.14127572626,5149.256635546684,1353.0,1.0,9160.172075908631,5155.855435717851,9146.110475543885,5142.6578353755185,891.3715576026759
54729,54729.0,205.0,5857.325062967837,5528.568495921791,879.0,1.0,5863.9238631390035,5536.13929611817,5850.72626279667,5520.997695725411,1023.2224702028524
22200,22200.0,306.0,3396.5837451368575,6257.838506802917,405.0,1.0,3402.750545296818,6263.357306946069,3390.4169449768956,6252.319706659764,675.2427585503212
66583,66583.0,157.0,7226.234619867057,2043.365406744182,1067.0,1.0,7233.31942005083,2047.9122068621216,7219.149819683284,2038.8186066262424,392.737456294479
35132,35132.0,61.0,4341.472412310541,4343.110895719379,596.0,1.0,4346.991212453693,4348.035695847124,4335.953612167387,4338.1860955916345,333.6000984265442
58426,58426.0,108.0,6321.830879669637,3230.249651689083,938.0,1.0,6327.295679811388,3233.4464517720044,6316.366079527885,3227.0528516061604,356.1821867980603
44735,44735.0,90.0,5188.977826427667,2389.614586975425,726.0,1.0,5195.522626597434,2395.943387139589,5182.433026257902,2383.2857868112624,518.3722147321731
50677,50677.0,93.0,5593.473285403103,5700.027057837695,810.0,1.0,5597.534085508436,5704.95185796544,5589.412485297768,5695.10225770995,347.7268944394157
13595,13595.0,202.0,2366.245444651693,4400.797123491764,269.0,1.0,2372.8982448242605,4408.583923693745,2359.5926444791253,4393.010323289782,717.9933619681418
32856,32856.0,225.0,4129.171743005514,2385.826909672469,562.0,1.0,4137.174543213098,2391.075709808618,4121.168942797929,2380.57810953632,844.0060340254416
66364,66364.0,178.0,7303.919113833457,1662.0843614116309,1065.0,1.0,7307.871913935989,1667.8191615603864,7299.966313730925,1656.3495612628756,542.1979188482057
25150,25150.0,177.0,3536.820702660829,3089.0040863454337,452.0,1.0,3541.853502791375,3093.874886471778,3531.787902530283,3084.1332862190898,488.8106216785733
37916,37916.0,182.0,4626.884405765682,2683.44027717039,631.0,1.0,4633.645205941051,2688.905077312141,4620.123605590314,2677.975477028638,783.966407390699
4808,4808.0,109.0,1493.7426069118085,2053.2388102822006,129.0,1.0,1499.2074070535598,2059.135610435158,1488.2778067700565,2047.3420101292431,579.8668088023975
17678,17678.0,53.0,2791.7503399141133,4521.624146165326,331.0,1.0,2795.4871400110424,4524.383546236903,2788.0135398171838,4518.86474609375,274.4739379991904
4317,4317.0,198.0,1367.278885692358,3362.0604180060327,122.0,1.0,1372.9056858383121,3366.7692181281745,1361.652085546404,3357.351617883891,556.2752011785086
79586,79586.0,236.0,8281.34137634188,6640.880118556321,1271.0,1.0,8286.428176473826,6650.826918814331,8276.254576209933,6630.933318298311,649.1964619990886
49714,49714.0,95.0,5645.8156640306115,2879.111616365612,796.0,1.0,5649.9304641373465,2883.118416469544,5641.700863923878,2875.104816261679,325.67266041528364
81008,81008.0,57.0,8853.179503533991,2824.264800209552,1302.0,1.0,8860.480303723365,2833.2936004437506,8845.878703344613,2815.2359999753526,1152.0857656880378
3778,3778.0,276.0,1423.2682805508373,4785.337412569672,115.0,1.0,1429.759080719203,4792.530212756245,1416.7774803824725,4778.1446123830965,1033.1706963189476
65343,65343.0,167.0,7081.863645713775,3729.964603111148,1045.0,1.0,7087.976445872337,3735.915403265506,7075.750845555216,3724.0138029567897,699.1912845927252
29876,29876.0,53.0,4063.164165198803,3740.926792439073,523.0,1.0,4069.2229653559625,3745.3115925528114,4057.105365041643,3736.541992325336,469.2938326660794
53537,53537.0,181.0,5990.660431340337,1691.211991686374,860.0,1.0,5995.207231458277,1696.5687918253243,5986.113631222397,1685.8551915474234,564.8552400236247
17248,17248.0,82.0,2772.6547350846226,3143.9922391735017,324.0,1.0,2778.3355352319777,3149.4570393152535,2766.9739349372685,3138.52743903175,335.9186684668272
13372,13372.0,228.0,2339.0619006492198,3846.948099344969,266.0,1.0,2349.9267009310424,3854.410899538547,2328.197100367397,3839.485299151391,1054.7205206369122
2933,2933.0,196.0,1175.8705456480384,4232.46378896758,97.0,1.0,1182.5773458220065,4238.900589134544,1169.1637454740705,4226.026988800615,856.2458863404222
